genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-22	SHAPES_DATA	3857.0	3965.0	0.9727616645649433	280.634556889534	68	83	572	2553.816437645839	2659.2994555353903	27	True	2553.7431640625	2659.7880859375	76.28791809082031	64.2193832397461	1.6635245084762573	0.5397851811929373	68374.0
ht-QQ74-22	SHAPES_DATA	4910.0	5076.0	0.9672970843183609	302.97770273685455	81	88	626	3495.061710794297	2647.9663951120165	26	True	3495.098876953125	2648.144775390625	90.9337158203125	68.09181213378906	144.31216430664062	0.662787994288534	68374.0
ht-QQ74-22	SHAPES_DATA	3433.0	3445.5	0.9963720795240169	230.89444243907928	66	68	516	1503.7774541217593	2605.8992135158755	24	True	1503.763916015625	2605.90478515625	66.8502197265625	63.95179748535156	14.730438232421875	0.2912629263404534	68374.0
ht-QQ74-22	SHAPES_DATA	4211.0	4346.5	0.9688254917749913	284.04877042770386	79	79	576	3914.6732367608643	2591.147470909523	26	True	3914.795166015625	2591.507080078125	82.80397033691406	64.46142578125	135.04055786132812	0.6276665508895032	68374.0
ht-QQ74-22	SHAPES_DATA	3758.0	3820.5	0.9836408847009553	248.69343197345734	73	75	522	2913.874667376264	2580.20596061735	29	True	2913.94140625	2580.387451171875	69.90536499023438	67.86956787109375	8.228795051574707	0.23957519161051052	68374.0
ht-QQ74-22	SHAPES_DATA	4426.0	4574.0	0.9676432006996065	282.0071402788162	75	82	563	2047.808178942612	2581.2982376863984	25	True	2047.8843994140625	2581.345703125	77.10604858398438	72.28668975830078	9.028207778930664	0.34799333632730406	68374.0
ht-QQ74-22	SHAPES_DATA	944.0	997.0	0.9468405215646941	149.78174459934235	38	41	315	3717.9925847457625	2552.200211864407	18	True	3718.0107421875	2551.721435546875	45.53159713745117	27.72700309753418	33.53215408325195	0.7931995542647893	68374.0
ht-QQ74-22	SHAPES_DATA	5257.0	5402.0	0.9731580895964458	301.5634891986847	85	93	660	3175.352862849534	2563.949971466616	27	True	3175.416259765625	2563.98779296875	89.25347900390625	74.75868225097656	157.13002014160156	0.5462845743332121	68374.0
ht-QQ74-22	SHAPES_DATA	4264.0	4357.5	0.9785427423981641	273.66399443149567	78	78	577	624.6972326454033	2554.43339587242	24	True	624.676025390625	2554.43359375	78.1172866821289	68.06128692626953	34.552772521972656	0.4908031448362534	68374.0
ht-QQ74-22	SHAPES_DATA	3291.0	3343.5	0.984297891431135	237.62236428260803	62	70	478	1187.3618960802187	2524.7556973564265	26	True	1187.3531494140625	2524.79345703125	69.240478515625	59.1435661315918	8.870903968811035	0.5199837360907442	68374.0
ht-QQ74-22	SHAPES_DATA	3820.0	3948.0	0.9675785207700102	262.2497808933258	70	76	553	1784.938219895288	2436.1178010471203	28	True	1785.0909423828125	2436.253662109375	75.12749481201172	64.20476531982422	152.9774627685547	0.5192691513898567	68374.0
ht-QQ74-22	SHAPES_DATA	3673.0	3775.5	0.972851277976427	262.4924215078354	70	74	505	1430.3765314456848	2396.6833650966514	27	True	1430.47705078125	2396.902587890625	70.3047866821289	65.82262420654297	150.78070068359375	0.35134331533433316	68374.0
ht-QQ74-22	SHAPES_DATA	3790.0	3884.0	0.9757981462409887	251.27921843528748	75	74	518	2689.537203166227	2350.082585751979	26	True	2689.670654296875	2350.168212890625	75.4773178100586	63.59699630737305	134.4517822265625	0.5385438883365422	68374.0
ht-QQ74-22	SHAPES_DATA	4576.0	4715.5	0.970416710847206	280.634556889534	78	85	614	2238.4394667832166	2295.062062937063	20	True	2238.5576171875	2295.10693359375	80.17257690429688	72.13163757324219	160.82078552246094	0.4364992585276678	68374.0
ht-QQ74-22	SHAPES_DATA	3724.0	3817.5	0.9755075311067453	269.0782079696655	72	70	505	746.4111170784103	2262.3367346938776	25	True	746.4686889648438	2262.43505859375	69.12203979492188	67.37712097167969	80.87930297851562	0.2232729233485609	68374.0
ht-QQ74-22	SHAPES_DATA	5231.0	5380.5	0.972214478208345	310.7766922712326	86	87	634	3544.1948002294016	2234.3876887784363	27	True	3544.228271484375	2234.61767578125	86.5184326171875	76.90409088134766	140.0633544921875	0.4581493666329811	68374.0
ht-QQ74-22	SHAPES_DATA	4776.0	4876.5	0.9793909566287297	287.7056245803833	78	89	612	3037.861180904523	2197.588567839196	25	True	3037.8779296875	2197.761474609375	84.34709930419922	71.42256164550781	162.9479522705078	0.5319597750022662	68374.0
ht-QQ74-22	SHAPES_DATA	4080.0	4164.0	0.9798270893371758	276.2497808933258	78	72	518	986.8433823529411	2147.6485294117647	28	True	986.8695678710938	2147.728759765625	75.55567932128906	67.88351440429688	107.28685760498047	0.4390619155698312	68374.0
ht-QQ74-22	SHAPES_DATA	3594.0	3662.0	0.9814309120699072	248.4924215078354	71	72	504	1630.3057874234835	2140.276572064552	25	True	1630.4892578125	2140.61376953125	69.91084289550781	65.47213745117188	129.2172393798828	0.3506433928021971	68374.0
ht-QQ74-22	SHAPES_DATA	3477.0	3627.5	0.9585113714679532	268.0071402788162	68	76	541	2459.289617486339	2002.1820534943918	24	True	2459.39404296875	2002.798828125	71.5090560913086	62.38893508911133	146.85955810546875	0.48868193573255053	68374.0
ht-QQ74-22	SHAPES_DATA	5327.0	5485.5	0.9711056421474797	310.634556889534	87	92	631	3784.102872160691	1979.8817345597897	27	True	3784.215576171875	1980.1490478515625	88.92696380615234	75.97516632080078	146.3131561279297	0.519690395695273	68374.0
ht-QQ74-22	SHAPES_DATA	3935.0	3997.5	0.9843652282676673	264.1076455116272	74	72	518	1237.5715374841168	1963.8144853875476	26	True	1237.645263671875	1964.0205078125	72.7458267211914	68.09252166748047	116.71446990966797	0.35191124136667234	68374.0
ht-QQ74-22	SHAPES_DATA	4056.0	4108.5	0.9872216137276378	258.4924215078354	77	78	529	2154.6760355029587	1966.138067061144	28	True	2154.6484375	1966.170166015625	76.55369567871094	66.46810150146484	131.18121337890625	0.49611881609269715	68374.0
