genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-50	SHAPES_DATA	3162.0	3277.0	0.9649069270674397	234.40916121006012	65	66	502	1888.1363061353575	2675.6296647691333	21	True	1888.21337890625	2675.873046875	64.51814270019531	62.08827209472656	3.135026454925537	0.2718551547739084	68382.0
ht-QQ74-50	SHAPES_DATA	2869.0	2943.5	0.9746899949040259	223.13708305358887	56	69	534	1973.1014290693622	2578.298361798536	23	True	1973.3243408203125	2578.54833984375	68.69017791748047	52.79930114746094	165.98646545410156	0.6396591602252304	68382.0
ht-QQ74-50	SHAPES_DATA	981.0	972.5	1.0087403598971723	124.91168737411499	38	33	268	717.4954128440367	2557.189602446483	22	True	717.444091796875	2557.177978515625	36.938133239746094	32.49296951293945	65.0233154296875	0.47560451512898	68382.0
ht-QQ74-50	SHAPES_DATA	3240.0	3279.0	0.9881061299176578	237.37972366809845	64	66	496	3760.0777777777776	2545.0376543209877	24	True	3760.120361328125	2545.01953125	69.26325225830078	58.336849212646484	139.55050659179688	0.539089953138697	68382.0
ht-QQ74-50	SHAPES_DATA	3712.0	3799.5	0.9769706540334254	253.1787132024765	75	72	516	3517.3216594827586	2535.958243534483	23	True	3517.51220703125	2536.118408203125	74.69954681396484	62.50105667114258	134.39344787597656	0.5476625996097405	68382.0
ht-QQ74-50	SHAPES_DATA	3413.0	3521.5	0.9691892659378106	254.1076455116272	60	80	560	1699.8329915030765	2537.223263990624	29	True	1699.9130859375	2537.827880859375	76.29289245605469	56.93486404418945	179.58209228515625	0.6656467844138845	68382.0
ht-QQ74-50	SHAPES_DATA	3247.0	3356.0	0.9675208581644815	252.2497808933258	66	72	511	3019.0135509701263	2478.3923621804743	20	True	3019.107177734375	2478.3740234375	73.4443588256836	55.82202911376953	151.8252410888672	0.6498543409593827	68382.0
ht-QQ74-50	SHAPES_DATA	3313.0	3413.0	0.9707002636976267	241.37972366809845	67	72	528	2279.141865378811	2431.244491397525	26	True	2279.123779296875	2431.394287109375	71.32433319091797	58.525997161865234	146.42755126953125	0.5715583365851328	68382.0
ht-QQ74-50	SHAPES_DATA	2584.0	2683.5	0.9629215576672256	234.7939372062683	59	59	455	600.1431888544892	2405.1993034055727	23	True	600.3085327148438	2405.2685546875	58.073490142822266	55.819705963134766	162.53701782226562	0.27588438861103953	68382.0
ht-QQ74-50	SHAPES_DATA	2728.0	2756.0	0.9898403483309144	214.06601536273956	60	57	448	1075.6942815249267	2385.407258064516	26	True	1075.6710205078125	2385.443603515625	59.48659133911133	57.13312530517578	66.81625366210938	0.27849722641430197	68382.0
ht-QQ74-50	SHAPES_DATA	3547.0	3651.0	0.9715146535195837	254.59292674064636	68	75	513	3601.004792782633	2319.629828023682	26	True	3601.079833984375	2319.66455078125	70.84568786621094	62.92755126953125	179.8714599609375	0.459391224576252	68382.0
ht-QQ74-50	SHAPES_DATA	2833.0	2882.0	0.9829979181124219	219.5807341337204	60	63	457	1279.3639251676668	2302.413342746205	26	True	1279.417724609375	2302.406494140625	62.03635025024414	56.891624450683594	157.0111541748047	0.3987281417505437	68382.0
ht-QQ74-50	SHAPES_DATA	1954.0	1991.5	0.9811699723826262	194.75230705738068	44	62	420	2298.0281473899695	2250.3505629477995	25	True	2297.929443359375	2250.571044921875	60.754722595214844	40.11585235595703	6.725821018218994	0.751009042571332	68382.0
ht-QQ74-50	SHAPES_DATA	3184.0	3234.5	0.9843870768279487	234.00714027881622	65	67	465	2118.514447236181	2180.468592964824	23	True	2118.543212890625	2180.52685546875	64.04314422607422	62.20820236206055	138.44802856445312	0.2376602329203363	68382.0
ht-QQ74-50	SHAPES_DATA	2867.0	2925.5	0.9800034182191079	246.69343197345734	64	65	462	2818.928496686432	2132.3976281827695	22	True	2819.08984375	2132.6982421875	66.08668518066406	53.98564529418945	138.9690704345703	0.5767914942676714	68382.0
ht-QQ74-50	SHAPES_DATA	1173.0	1186.5	0.988621997471555	141.29646337032318	49	33	331	3631.074168797954	2046.4808184143224	21	True	3630.9912109375	2046.4461669921875	48.0986328125	29.9985408782959	92.52206420898438	0.781673370732572	68382.0
ht-QQ74-50	SHAPES_DATA	2976.0	3009.0	0.9890329012961117	228.55129659175873	62	62	439	765.8051075268817	2044.8988575268818	27	True	765.8292236328125	2044.93017578125	61.62004089355469	60.0899658203125	164.9771728515625	0.2214611399167152	68382.0
ht-QQ74-50	SHAPES_DATA	10.0	5.5	1.8181818181818181	9.656854152679443	3	5	11	2417.1	1977.9	6	True	2417.0380859375	1977.834716796875	3.944016456604004	2.1141517162323	175.0362091064453	0.8441924010107178	68382.0
ht-QQ74-50	SHAPES_DATA	3574.0	3630.5	0.9844374053160722	245.62236428260803	71	73	504	3299.9672635702295	1986.14633463906	23	True	3300.000244140625	1986.504638671875	72.36624908447266	62.93986511230469	133.69583129882812	0.4935091524702093	68382.0
ht-QQ74-50	SHAPES_DATA	2670.0	2723.0	0.9805361733382298	219.9655101299286	58	63	424	2389.327715355805	1971.123970037453	28	True	2389.300048828125	1971.128173828125	60.481414794921875	55.053096771240234	160.1781005859375	0.4140631352748279	68382.0
ht-QQ74-50	SHAPES_DATA	3409.0	3453.0	0.9872574572835215	253.27921843528748	61	72	520	1699.5978292754473	1949.2097389263713	22	True	1699.572021484375	1949.291015625	71.48677062988281	59.4699592590332	169.59140014648438	0.5549231647408285	68382.0
ht-QQ74-50	SHAPES_DATA	2303.0	2358.5	0.9764680941276235	218.40916121006012	55	59	411	2321.30568823274	1864.662613981763	23	True	2321.342529296875	1864.704833984375	57.33198928833008	49.845733642578125	168.5306396484375	0.49406896979409903	68382.0
ht-QQ74-50	SHAPES_DATA	3202.0	3222.0	0.9937926753569212	224.89444243907928	65	63	481	1518.1602123672706	1864.6445971267958	25	True	1518.1756591796875	1864.6182861328125	65.08182525634766	61.29544448852539	100.48031616210938	0.3361142324194632	68382.0
ht-QQ74-50	SHAPES_DATA	3656.0	3716.5	0.983721243105072	257.1787132024765	74	70	504	3727.890864332604	1815.574398249453	27	True	3727.83544921875	1815.764892578125	71.44450378417969	64.26548767089844	121.85749053955078	0.43688743194983276	68382.0
ht-QQ74-50	SHAPES_DATA	3328.0	3408.5	0.9763825729793164	234.55129659175873	67	71	492	1811.990985576923	1778.96875	28	True	1812.0743408203125	1779.07861328125	69.07987213134766	60.779296875	147.31698608398438	0.4752683352666057	68382.0
ht-QQ74-50	SHAPES_DATA	2978.0	3102.5	0.9598710717163578	235.13708305358887	70	64	528	2676.6621893888514	1751.6212222968436	26	True	2676.695068359375	1751.9346923828125	70.69267272949219	54.13948440551758	123.95800018310547	0.6430276738919234	68382.0
ht-QQ74-50	SHAPES_DATA	3073.0	3136.5	0.9797545034273872	232.20815074443817	62	71	496	3350.252196550602	1752.7321835340058	23	True	3350.205810546875	1752.763916015625	67.72355651855469	56.86961364746094	163.74192810058594	0.5430016217646215	68382.0
ht-QQ74-50	SHAPES_DATA	2589.0	2635.0	0.9825426944971537	209.33809351921082	59	58	415	1100.4156044804945	1664.3538045577443	28	True	1100.4178466796875	1664.4349365234375	56.88969039916992	56.47257614135742	10.077651977539062	0.12087269561953598	68382.0
ht-QQ74-50	SHAPES_DATA	3370.0	3432.0	0.9819347319347319	238.30865597724915	71	61	531	1352.4626112759645	1594.3750741839763	24	True	1352.470458984375	1594.3812255859375	71.06858825683594	59.27724075317383	103.06888580322266	0.5516359993264355	68382.0
