genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-32	SHAPES_DATA	3369.0	3437.5	0.9800727272727273	247.0365778207779	69	67	473	559.7972692193529	2788.212822796082	25	True	559.7218627929688	2788.285400390625	66.57901000976562	64.20294189453125	141.33258056640625	0.2647683186243383	69784.0
ht-QQ74-32	SHAPES_DATA	3677.0	3778.5	0.9731374884213312	261.4213538169861	71	77	506	3570.3978787054666	2701.8224095730216	28	True	3570.40087890625	2701.918701171875	74.63749694824219	62.291709899902344	158.9262237548828	0.5508715842534934	69784.0
ht-QQ74-32	SHAPES_DATA	6.0	5.0	1.2	12.485281229019165	4	5	10	1938.3333333333333	2625.6666666666665	4	True	1941.17919921875	2626.5625	7.864914417266846	5.256048679351807	102.24260711669922	0.7439002770575384	69784.0
ht-QQ74-32	SHAPES_DATA	2083.0	2185.5	0.9530999771219401	208.30865597724915	54	59	445	3157.8257321171386	2642.1881901104175	22	True	3157.66064453125	2642.420166015625	60.516014099121094	43.52487564086914	146.8883514404297	0.6947730321866614	69784.0
ht-QQ74-32	SHAPES_DATA	5514.0	6243.5	0.8831584848242172	388.2325359582901	103	100	782	3949.228509249184	2600.643997098295	27	True	3948.94677734375	2601.315185546875	112.3443374633789	69.87083435058594	44.025718688964844	0.7830691614432325	69784.0
ht-QQ74-32	SHAPES_DATA	3389.0	3551.5	0.9542446853442208	276.3919162750244	59	84	572	1923.25789318383	2588.161699616406	25	True	1923.2864990234375	2588.29345703125	76.54049682617188	56.04315948486328	1.4294037818908691	0.6810867683600708	69784.0
ht-QQ74-32	SHAPES_DATA	3972.0	4127.0	0.9624424521444148	273.76449966430664	74	78	537	2259.2787009063445	2543.7336354481367	25	True	2259.364013671875	2543.822265625	74.27055358886719	67.83040618896484	162.92796325683594	0.4073143851206503	69784.0
ht-QQ74-32	SHAPES_DATA	3587.0	3633.0	0.9873382879163226	244.20815074443817	66	71	484	1321.9810426540284	2528.5550599386675	26	True	1322.1192626953125	2528.64111328125	70.32669067382812	64.08735656738281	161.967529296875	0.4117857072137447	69784.0
ht-QQ74-32	SHAPES_DATA	3420.0	3635.0	0.9408528198074277	263.3208485841751	67	79	569	2781.9608187134504	2497.769298245614	27	True	2781.8330078125	2498.508056640625	72.93073272705078	61.04927062988281	166.63015747070312	0.547071837822553	69784.0
ht-QQ74-32	SHAPES_DATA	2956.0	3061.0	0.9656974844821954	241.27921843528748	63	65	451	1018.3004059539919	2434.200947225981	24	True	1018.2257080078125	2434.223876953125	65.23282623291016	57.67352294921875	167.91676330566406	0.46726349098090086	69784.0
