genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-36	SHAPES_DATA	4329.0	4436.5	0.9757691874225177	284.4924215078354	83	75	590	3957.798567798568	2639.966966966967	29	True	3958.16015625	2640.252685546875	82.38722229003906	66.97443389892578	124.22482299804688	0.5823717602760783	68302.0
ht-QQ74-36	SHAPES_DATA	4487.0	4586.5	0.9783058977433773	277.90663504600525	78	82	572	3216.2850456875417	2635.997771339425	26	True	3216.293212890625	2636.180908203125	79.91324615478516	70.9519271850586	155.57908630371094	0.46011002246849486	68302.0
ht-QQ74-36	SHAPES_DATA	4729.0	4837.0	0.9776721108124871	293.3208485841751	82	81	595	3628.1361810107846	2604.559314865722	23	True	3628.299072265625	2604.71923828125	84.1655044555664	70.87865447998047	137.71595764160156	0.5392679248599239	68302.0
ht-QQ74-36	SHAPES_DATA	3911.0	4009.0	0.9755550012471939	258.59292674064636	72	78	537	2848.097161851189	2592.4379953975963	31	True	2847.997802734375	2592.416015625	77.22425079345703	63.5650749206543	150.26333618164062	0.5678627867203826	68302.0
ht-QQ74-36	SHAPES_DATA	3630.0	3745.5	0.9691629955947136	251.62236428260803	69	75	523	2343.673829201102	2563.0462809917353	26	True	2343.8994140625	2563.118896484375	71.68327331542969	63.73783874511719	165.1680908203125	0.4575980732853128	68302.0
ht-QQ74-36	SHAPES_DATA	4969.0	5150.0	0.9648543689320388	315.9482651948929	83	82	558	538.8390018112297	2540.7347554840007	27	True	538.9884643554688	2540.9892578125	84.01950073242188	75.49752807617188	27.62948226928711	0.43882715836775654	68302.0
ht-QQ74-36	SHAPES_DATA	4047.0	4189.5	0.9659863945578231	273.3208485841751	70	79	545	1801.4603409933284	2498.7264640474427	26	True	1801.40234375	2498.957763671875	76.41407012939453	67.39614868164062	1.4899715185165405	0.4712753937060257	68302.0
ht-QQ74-36	SHAPES_DATA	4262.0	4460.5	0.9554982625266226	294.97770273685455	80	78	557	1453.137259502581	2492.0173627404974	23	True	1453.3599853515625	2492.396728515625	76.07244110107422	72.21302032470703	117.82539367675781	0.31447273592434943	68302.0
ht-QQ74-36	SHAPES_DATA	3994.0	4080.0	0.9789215686274509	269.90663504600525	74	74	489	2195.982473710566	2482.654732098147	24	True	2195.837646484375	2482.70849609375	72.84809112548828	68.84613037109375	128.37901306152344	0.3268844835959728	68302.0
ht-QQ74-36	SHAPES_DATA	9.0	4.5	2.0	8.828427076339722	4	3	9	3841.5555555555557	2430.3333333333335	5	True	3841.63623046875	2430.21484375	3.4529025554656982	2.218292236328125	81.86508178710938	0.7663336769135177	68302.0
ht-QQ74-36	SHAPES_DATA	4002.0	4049.0	0.9883921956038528	271.90663504600525	69	75	554	1187.0937031484257	2446.303848075962	28	True	1187.0933837890625	2446.410400390625	74.11353302001953	67.93270874023438	11.177523612976074	0.3997979432042425	68302.0
ht-QQ74-36	SHAPES_DATA	3553.0	3671.0	0.9678561699809316	262.9360725879669	79	62	506	773.4731213059387	2436.6605685336335	27	True	773.68701171875	2436.755859375	75.98998260498047	58.76681137084961	106.4456558227539	0.6339799884755336	68302.0
ht-QQ74-36	SHAPES_DATA	5364.0	5502.0	0.9749182115594329	323.4629839658737	91	86	630	3877.1226696495155	2412.5246085011186	25	True	3877.1572265625	2412.54150390625	89.28423309326172	75.46422576904297	130.8518829345703	0.5344290343111051	68302.0
ht-QQ74-36	SHAPES_DATA	4048.0	4107.5	0.985514303104078	267.1787132024765	75	75	566	2751.7996541501975	2362.336956521739	33	True	2751.7626953125	2362.343994140625	79.74440002441406	63.4217643737793	138.20762634277344	0.606198899064909	68302.0
ht-QQ74-36	SHAPES_DATA	3980.0	4047.0	0.9834445268099827	267.4629839658737	77	78	552	3577.5268844221105	2355.9170854271356	25	True	3577.58447265625	2355.9052734375	78.55210876464844	63.62333679199219	138.9734649658203	0.5864979424703239	68302.0
ht-QQ74-36	SHAPES_DATA	4332.0	4545.5	0.953030469695303	303.3208485841751	82	81	577	3304.7534626038782	2307.769621421976	24	True	3305.229736328125	2307.96044921875	80.30024719238281	69.04723358154297	144.68499755859375	0.5105243846197125	68302.0
ht-QQ74-36	SHAPES_DATA	3767.0	3870.5	0.9732592688283167	264.4924215078354	74	75	520	2202.8096628616936	2295.941863551898	25	True	2202.8642578125	2295.8994140625	69.4130859375	67.8253402709961	167.72650146484375	0.21266057317668502	68302.0
ht-QQ74-36	SHAPES_DATA	2998.0	3085.0	0.9717990275526742	233.13708305358887	64	64	467	1589.7491661107406	2272.559039359573	22	True	1589.78857421875	2272.64892578125	64.27672576904297	58.359134674072266	151.97259521484375	0.4191094675125904	68302.0
ht-QQ74-36	SHAPES_DATA	3832.0	3913.0	0.9792997699974444	269.76449966430664	68	74	521	873.8995302713987	2246.363778705637	22	True	873.916748046875	2246.261474609375	74.41179656982422	64.270263671875	2.6588685512542725	0.5039879515412549	68302.0
ht-QQ74-36	SHAPES_DATA	4296.0	4347.5	0.9881541115583669	269.5634891986847	77	78	553	1862.4329608938547	2237.280726256983	24	True	1862.5211181640625	2237.48193359375	76.72269439697266	70.6727294921875	146.43101501464844	0.3892194921258755	68302.0
ht-QQ74-36	SHAPES_DATA	4400.0	4511.0	0.9753934825980936	280.2497808933258	79	80	559	2419.6961363636365	2232.4411363636364	24	True	2419.7578125	2232.5791015625	79.4649658203125	69.91436767578125	145.1695556640625	0.4753186376521944	68302.0
ht-QQ74-36	SHAPES_DATA	4823.0	4900.0	0.9842857142857143	296.97770273685455	91	73	610	460.5239477503628	2152.7335683184738	26	True	460.69183349609375	2152.802490234375	84.20318603515625	71.8553237915039	99.23871612548828	0.5213280482297448	68302.0
ht-QQ74-36	SHAPES_DATA	3052.0	3105.0	0.9829307568438003	235.76449966430664	69	63	479	3513.045871559633	2136.0733944954127	24	True	3513.14013671875	2136.2548828125	65.0733642578125	58.82276153564453	112.53048706054688	0.4276481045048521	68302.0
ht-QQ74-36	SHAPES_DATA	8.0	4.0	2.0	11.071067690849304	5	4	10	2033.625	2102.125	4	True	2033.8692626953125	2102.3056640625	4.6858229637146	1.8544461727142334	54.81211853027344	0.9183553653164399	68302.0
ht-QQ74-36	SHAPES_DATA	3104.0	3260.0	0.9521472392638037	273.8061298131943	68	66	490	2055.5934278350514	2125.855025773196	27	True	2055.54345703125	2125.770263671875	66.19912719726562	59.144229888916016	50.64467239379883	0.44920413553215155	68302.0
ht-QQ74-36	SHAPES_DATA	4322.0	4407.5	0.9806012478729439	279.4629839658737	75	81	571	1147.0155020823693	2127.3553910226747	27	True	1147.2421875	2127.355224609375	78.22021484375	69.3242416381836	163.1292724609375	0.46316867235708514	68302.0
ht-QQ74-36	SHAPES_DATA	5731.0	5934.5	0.9657089898053753	330.7766922712326	96	85	663	4008.6231024254057	2113.9099633571805	22	True	4008.6650390625	2113.974853515625	91.23583221435547	79.06077575683594	123.78926849365234	0.4990833170229979	68302.0
ht-QQ74-36	SHAPES_DATA	8.0	6.5	1.2307692307692308	13.071067690849304	4	5	12	2744.5	2050.75	5	True	2748.58984375	2052.165771484375	10.647714614868164	5.140703201293945	115.28022003173828	0.8757313381005851	68302.0
ht-QQ74-36	SHAPES_DATA	5.0	2.0	2.5	9.656854152679443	5	2	7	2756.0	2042.2	3	True	2753.803466796875	2042.0	10.863760948181152	2.8870859146118164	61.323665618896484	0.9640409275237753	68302.0
ht-QQ74-36	SHAPES_DATA	4948.0	5073.0	0.9753597476838163	298.4924215078354	84	81	576	3306.858528698464	2078.2081649151173	29	True	3306.8046875	2078.3251953125	80.765869140625	77.32911682128906	143.46279907226562	0.2886059592999062	68302.0
ht-QQ74-36	SHAPES_DATA	4613.0	4733.5	0.9745431498890884	305.9482651948929	82	80	570	3105.9518751354867	2078.0760893128117	29	True	3105.914794921875	2078.0556640625	79.330322265625	72.99217224121094	133.30653381347656	0.3916733842229715	68302.0
ht-QQ74-36	SHAPES_DATA	3430.0	3522.5	0.9737402413058907	244.7939372062683	74	65	506	1559.075218658892	2063.2049562682214	25	True	1559.24169921875	2063.216552734375	69.7858657836914	61.67815399169922	58.907196044921875	0.4678268396586359	68302.0
ht-QQ74-36	SHAPES_DATA	4766.0	5105.5	0.933503084908432	337.1614682674408	87	84	603	2788.6200167855645	2064.5618967687788	19	True	2788.38623046875	2064.853515625	80.64315795898438	75.96683502197266	124.89866638183594	0.3355787533026321	68302.0
ht-QQ74-36	SHAPES_DATA	4722.0	4904.5	0.9627892751554694	302.4924215078354	87	77	586	428.01503600169417	2037.5224481152054	29	True	428.2861022949219	2037.619873046875	80.51036834716797	74.50271606445312	112.15008544921875	0.37903975214274715	68302.0
ht-QQ74-36	SHAPES_DATA	3880.0	4037.5	0.9609907120743034	306.19090580940247	78	76	557	2701.2536082474226	2026.2657216494845	28	True	2701.47900390625	2026.5767822265625	74.6837158203125	65.8622055053711	134.40914916992188	0.47147066801192206	68302.0
ht-QQ74-36	SHAPES_DATA	3179.0	3242.0	0.9805675508945095	241.0365778207779	63	70	498	2447.1497326203207	1938.1711229946525	23	True	2447.169921875	1938.3878173828125	67.67904663085938	59.296634674072266	166.04547119140625	0.4820482869454198	68302.0
ht-QQ74-36	SHAPES_DATA	3481.0	3547.0	0.9813927262475332	252.35028612613678	65	74	519	2146.924734271761	1938.0606147658718	27	True	2146.87353515625	1938.223388671875	70.82127380371094	61.40049743652344	170.4486541748047	0.49834614008638434	68302.0
ht-QQ74-36	SHAPES_DATA	3942.0	4033.0	0.9774361517480784	271.90663504600525	73	75	544	647.8614916286149	1939.6948249619481	27	True	647.8455200195312	1939.71142578125	73.90837097167969	66.48200988769531	149.64810180664062	0.4368809188217193	68302.0
