genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-18	SHAPES_DATA	3755.0	3849.5	0.9754513573191324	251.0365778207779	69	77	539	2477.796005326232	2661.470306258322	26	True	2477.73974609375	2661.6845703125	75.32779693603516	63.03897476196289	156.47372436523438	0.5474138333225236	69012.0
ht-QQ74-18	SHAPES_DATA	5418.0	5560.0	0.9744604316546762	312.634556889534	96	85	687	3981.989294942783	2659.02750092285	27	True	3982.09619140625	2659.3447265625	94.50762939453125	72.95851135253906	124.15361785888672	0.6356402452777811	69012.0
ht-QQ74-18	SHAPES_DATA	4601.0	4759.5	0.966698182582204	298.634556889534	79	86	598	3053.5131493153663	2629.583134101282	27	True	3053.549560546875	2629.604248046875	85.70682525634766	67.85060119628906	145.2509765625	0.6109628698260987	69012.0
ht-QQ74-18	SHAPES_DATA	4927.0	5062.5	0.9732345679012345	295.6051193475723	82	87	604	2728.975238481835	2632.8792368581285	25	True	2728.96044921875	2632.87646484375	86.73495483398438	71.81538391113281	143.85472106933594	0.5607478241680532	69012.0
ht-QQ74-18	SHAPES_DATA	3559.0	3676.5	0.9680402556779546	257.0365778207779	70	74	559	1776.2042708626018	2623.1031188536103	26	True	1776.2669677734375	2623.28857421875	72.6564712524414	62.07102584838867	149.5630340576172	0.5197666230684215	69012.0
ht-QQ74-18	SHAPES_DATA	4365.0	4438.5	0.9834403514700912	275.5634891986847	73	83	586	2289.991981672394	2624.413058419244	25	True	2289.98681640625	2624.549560546875	81.48375701904297	67.60852813720703	155.0481414794922	0.5581830167220057	69012.0
ht-QQ74-18	SHAPES_DATA	4318.0	4506.5	0.9581715300122046	279.0782079696655	80	82	594	3517.6658175081056	2606.849698934692	24	True	3517.993408203125	2607.404541015625	82.66046142578125	67.1890869140625	144.42135620117188	0.5824978724165266	69012.0
ht-QQ74-18	SHAPES_DATA	4951.0	5057.5	0.9789421651013347	300.59292674064636	80	81	605	542.9931327004646	2605.43405372652	29	True	543.0306396484375	2605.714111328125	82.29768371582031	76.3970947265625	29.55900764465332	0.3718273991672913	69012.0
ht-QQ74-18	SHAPES_DATA	4530.0	4650.0	0.9741935483870968	292.73506212234497	73	90	640	1537.001986754967	2600.901766004415	30	True	1537.1666259765625	2601.390869140625	85.84444427490234	68.52072143554688	164.39166259765625	0.6023973763057244	69012.0
ht-QQ74-18	SHAPES_DATA	3684.0	3721.5	0.9899234179766223	249.52185904979706	69	72	499	1139.1226927252985	2575.7502714440825	30	True	1139.1151123046875	2575.769287109375	70.86193084716797	64.68876647949219	150.0186004638672	0.40821768602437464	69012.0
ht-QQ74-18	SHAPES_DATA	4144.0	4224.0	0.9810606060606061	271.1787132024765	77	73	581	840.9572876447877	2548.0521235521237	20	True	841.0368041992188	2548.197998046875	78.64969635009766	67.10248565673828	121.28102111816406	0.5216137455648535	69012.0
