genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-15	SHAPES_DATA	4281.0	4423.0	0.9678950938277188	288.14927566051483	73	82	552	2166.447325391264	2691.071011445924	27	True	2166.64111328125	2691.469482421875	80.01216888427734	68.18427276611328	172.40048217773438	0.5232588661164815	68672.0
ht-QQ74-15	SHAPES_DATA	4272.0	4338.0	0.9847856154910097	270.83556735515594	76	78	535	1986.8551029962546	2670.9826779026216	25	True	1986.77587890625	2670.9208984375	75.52386474609375	71.10609436035156	153.668212890625	0.3369990842440744	68672.0
ht-QQ74-15	SHAPES_DATA	4188.0	4313.5	0.9709052973223601	290.3919162750244	69	81	563	640.4345749761222	2647.016953199618	22	True	640.5348510742188	2647.112060546875	80.42760467529297	65.7767105102539	11.344572067260742	0.575449247434715	68672.0
ht-QQ74-15	SHAPES_DATA	4427.0	4539.0	0.9753249614452523	293.22034335136414	75	81	580	2530.9656652360513	2633.0499209396885	25	True	2530.96923828125	2633.066162109375	77.8807373046875	71.25849914550781	7.280068397521973	0.40352300681061415	68672.0
ht-QQ74-15	SHAPES_DATA	3946.0	4032.5	0.9785492870427774	269.3208485841751	69	78	516	1537.6236695387734	2591.9257475924987	24	True	1537.717529296875	2591.849609375	76.57566833496094	64.5164794921875	11.110804557800293	0.5386661367783677	68672.0
ht-QQ74-15	SHAPES_DATA	4132.0	4204.5	0.982756570341301	280.0071402788162	74	74	531	949.8564859632139	2564.040416263311	26	True	950.0105590820312	2564.002197265625	73.55602264404297	69.73614501953125	15.309016227722168	0.31806634140280715	68672.0
ht-QQ74-15	SHAPES_DATA	3844.0	3911.5	0.9827431931484085	256.0071402788162	69	73	475	1302.799167533819	2537.2510405827265	25	True	1302.865478515625	2537.289306640625	71.68978118896484	66.8047103881836	23.313825607299805	0.36282267967353643	68672.0
ht-QQ74-15	SHAPES_DATA	4741.0	4869.5	0.9736112537221481	292.73506212234497	85	79	644	3806.825986078886	2530.707023834634	24	True	3806.804443359375	2530.956298828125	86.92578125	68.9393539428711	125.74898529052734	0.6091136627606769	68672.0
ht-QQ74-15	SHAPES_DATA	3443.0	3504.0	0.9825913242009132	239.86500489711761	69	69	485	2802.891664246297	2485.862038919547	27	True	2802.81494140625	2485.915771484375	68.66141510009766	63.0595703125	140.54342651367188	0.3956218517214385	68672.0
ht-QQ74-15	SHAPES_DATA	3262.0	3309.0	0.9857963130855243	241.1787132024765	71	65	519	636.5104230533415	2450.4255058246476	27	True	636.4962158203125	2450.40478515625	68.95574951171875	59.02567672729492	58.86199951171875	0.516986503302195	68672.0
