genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-24	SHAPES_DATA	4279.0	4435.5	0.9647164919400293	283.3208485841751	85	76	609	4080.078523019397	2763.2860481420894	23	True	4080.355712890625	2763.767822265625	85.2813491821289	64.0982437133789	129.31324768066406	0.6596087188255153	69031.0
ht-QQ74-24	SHAPES_DATA	4359.0	4379.0	0.9954327472025577	263.2792184352875	72	78	582	1502.6634549208534	2735.2959394356503	30	True	1502.6497802734375	2735.32080078125	78.67015075683594	68.95795440673828	20.6060733795166	0.4813192898884919	69031.0
ht-QQ74-24	SHAPES_DATA	3751.0	3762.0	0.9970760233918129	239.82337474822998	64	74	518	2235.50973073847	2693.9082911223672	29	True	2235.5498046875	2693.976318359375	74.47742462158203	62.84324645996094	172.51783752441406	0.5366747504455031	69031.0
ht-QQ74-24	SHAPES_DATA	5106.0	5150.0	0.9914563106796116	288.73506212234497	80	87	607	3632.3599686643165	2647.8008225616923	32	True	3632.40673828125	2647.8486328125	87.28532409667969	73.51248168945312	145.446044921875	0.5391512536214456	69031.0
ht-QQ74-24	SHAPES_DATA	4700.0	4814.5	0.9762176757711081	281.0782079696655	78	84	593	3213.8340425531915	2646.968510638298	28	True	3213.944091796875	2647.004150390625	81.37786102294922	72.59527587890625	7.747810363769531	0.45188444579138726	69031.0
ht-QQ74-24	SHAPES_DATA	4758.0	4842.0	0.9826517967781908	281.0782079696655	80	79	585	931.7652374947457	2642.1534258091633	23	True	931.7793579101562	2642.20068359375	78.08244323730469	76.24272918701172	25.119060516357422	0.21579439184274776	69031.0
ht-QQ74-24	SHAPES_DATA	3984.0	4108.5	0.9696969696969697	274.45079135894775	70	77	594	1845.0404116465863	2620.438002008032	28	True	1845.109619140625	2620.7021484375	76.47654724121094	66.24078369140625	153.80372619628906	0.4997700286232799	69031.0
ht-QQ74-24	SHAPES_DATA	4924.0	4972.0	0.9903459372485921	283.66399443149567	77	86	616	2829.686636880585	2583.3773354995938	31	True	2829.645751953125	2583.41357421875	83.81570434570312	73.40807342529297	159.46994018554688	0.48262482375194343	69031.0
ht-QQ74-24	SHAPES_DATA	3404.0	3542.5	0.9609033168666197	284.14927566051483	66	69	486	1231.812867215041	2479.5290834312573	29	True	1231.6861572265625	2479.551025390625	69.339111328125	61.8237419128418	25.078676223754883	0.4527957303033964	69031.0
ht-QQ74-24	SHAPES_DATA	3603.0	3680.5	0.9789430783860888	260.45079135894775	70	66	508	864.112128781571	2388.9300582847627	23	True	864.1848754882812	2388.93017578125	68.06936645507812	66.09687805175781	128.4234161376953	0.23898858204476714	69031.0
ht-QQ74-24	SHAPES_DATA	3877.0	4013.0	0.9661101420383753	274.59292674064636	68	78	538	3789.016507608976	2370.099303585246	23	True	3789.091552734375	2370.1875	75.06859588623047	65.26213836669922	170.47561645507812	0.4941675023471057	69031.0
ht-QQ74-24	SHAPES_DATA	590.0	567.0	1.0405643738977073	93.5979790687561	30	24	212	2200.6830508474577	2335.0033898305087	15	True	2200.78466796875	2335.09326171875	30.113317489624023	23.7786922454834	89.44197082519531	0.6135699058551304	69031.0
ht-QQ74-24	SHAPES_DATA	4600.0	4684.5	0.9819617888782154	283.5634891986847	77	85	617	2339.1102173913046	2354.5867391304346	27	True	2339.163818359375	2354.822265625	82.45864868164062	70.73681640625	154.22914123535156	0.5139069520444347	69031.0
ht-QQ74-24	SHAPES_DATA	4427.0	4495.0	0.9848720800889877	274.59292674064636	76	76	539	1417.5378360063248	2278.9119042240795	29	True	1417.6083984375	2278.94482421875	74.85620880126953	74.03582763671875	18.12228012084961	0.14764398121710806	69031.0
ht-QQ74-24	SHAPES_DATA	5257.0	5356.5	0.9814244375991785	299.66399443149567	84	88	637	3456.132204679475	2273.445311013886	29	True	3456.242919921875	2273.66162109375	84.50506591796875	78.82161712646484	141.05677795410156	0.3605386281351591	69031.0
ht-QQ74-24	SHAPES_DATA	4470.0	4588.0	0.9742807323452485	278.4924215078354	75	80	559	1138.965100671141	2261.126398210291	24	True	1139.023681640625	2261.402587890625	78.05309295654297	72.63422393798828	177.1669158935547	0.366102386230584	69031.0
ht-QQ74-24	SHAPES_DATA	4028.0	4065.0	0.9908979089790898	261.2792184352875	74	75	552	2828.7388282025818	2248.0846573982126	25	True	2828.829345703125	2248.20703125	74.81048583984375	67.64678955078125	147.55755615234375	0.4270202046949823	69031.0
ht-QQ74-24	SHAPES_DATA	3422.0	3451.5	0.9914529914529915	232.55129659175873	66	71	517	3054.1195207481005	2235.6735827001753	25	True	3054.13134765625	2235.707763671875	70.24137878417969	60.93458938598633	155.37042236328125	0.4974323829501502	69031.0
ht-QQ74-24	SHAPES_DATA	3097.0	3111.0	0.9954998392799743	221.13708305358887	63	65	477	1673.1882466903455	2225.260574749758	28	True	1673.177001953125	2225.224609375	66.54893493652344	57.89957046508789	131.99009704589844	0.49299876607609	69031.0
ht-QQ74-24	SHAPES_DATA	2625.0	2633.0	0.9969616407140144	209.5807341337204	55	66	471	2024.4979047619047	2197.568380952381	23	True	2024.5908203125	2197.829345703125	64.57745361328125	51.19975662231445	156.43887329101562	0.6094264531902017	69031.0
ht-QQ74-24	SHAPES_DATA	4419.0	4457.5	0.9913628715647784	269.4213538169861	83	71	576	557.2376103190767	2164.3527947499433	33	True	557.2839965820312	2164.37841796875	80.15444946289062	68.64720916748047	86.627685546875	0.5162521122933195	69031.0
ht-QQ74-24	SHAPES_DATA	3290.0	3324.5	0.9896224996240036	230.69343197345734	68	69	484	2673.4218844984803	2104.098176291793	28	True	2673.31005859375	2104.230224609375	67.59220886230469	61.37134552001953	144.7462921142578	0.419046471927966	69031.0
ht-QQ74-24	SHAPES_DATA	3356.0	3402.5	0.9863335782512859	237.27921843528748	74	62	508	869.5452920143027	2062.871871275328	28	True	869.554443359375	2062.80859375	70.7593994140625	58.9599609375	85.20059204101562	0.5529029807199911	69031.0
ht-QQ74-24	SHAPES_DATA	5400.0	5543.5	0.9741138270046	310.29141104221344	91	86	633	4008.0866666666666	2060.3785185185184	27	True	4008.2666015625	2060.772216796875	89.32835388183594	76.59688568115234	121.97944641113281	0.5145245961982665	69031.0
ht-QQ74-24	SHAPES_DATA	3924.0	3974.5	0.9872939992451881	256.83556735515594	73	77	557	3465.6490825688074	2006.0840978593271	26	True	3465.582275390625	2006.1822509765625	76.62664794921875	64.20744323730469	26.17595672607422	0.5457842050297578	69031.0
ht-QQ74-24	SHAPES_DATA	3945.0	3997.0	0.9869902426820115	266.59292674064636	72	72	520	1727.812927756654	1975.42762991128	28	True	1727.832763671875	1975.3563232421875	71.96150207519531	68.50717163085938	123.455322265625	0.30610573131543284	69031.0
ht-QQ74-24	SHAPES_DATA	4165.0	4219.5	0.9870837776987795	257.37972366809845	71	77	543	2443.1558223289317	1949.2415366146458	29	True	2443.173583984375	1949.2479248046875	76.0482406616211	68.57260131835938	159.3541717529297	0.4323649118900384	69031.0
ht-QQ74-24	SHAPES_DATA	4184.0	4195.5	0.9972589679418424	259.0782079696655	76	71	529	1445.8271988527724	1901.3066443594646	29	True	1445.7874755859375	1901.284423828125	74.66202545166016	69.94035339355469	111.04426574707031	0.349974064563087	69031.0
ht-QQ74-24	SHAPES_DATA	5498.0	5788.5	0.9498142869482595	348.0904005765915	97	80	699	472.5549290651146	1897.8821389596217	22	True	472.9242248535156	1897.76318359375	93.31217193603516	75.01983642578125	111.78479766845703	0.5946749346554007	69031.0
ht-QQ74-24	SHAPES_DATA	4975.0	5033.5	0.9883778682825072	289.5634891986847	80	87	622	3155.036783919598	1887.4076381909547	32	True	3154.993408203125	1887.5032958984375	82.61553955078125	75.83045196533203	157.2151641845703	0.39687762380972613	69031.0
ht-QQ74-24	SHAPES_DATA	4438.0	4505.5	0.9850183109532793	277.1787132024765	73	79	553	1020.6164939161785	1843.874943668319	31	True	1020.5971069335938	1843.903564453125	79.98899841308594	69.41390991210938	161.054931640625	0.4969254873952502	69031.0
ht-QQ74-24	SHAPES_DATA	3240.0	3306.0	0.9800362976406534	239.9655101299286	66	71	514	2755.2993827160494	1820.3851851851853	23	True	2755.432861328125	1820.7071533203125	69.48485565185547	58.83522033691406	146.81109619140625	0.5320157781167608	69031.0
ht-QQ74-24	SHAPES_DATA	5096.0	5283.0	0.9646034450123037	297.0782079696655	90	82	626	3655.2713893249606	1804.326923076923	28	True	3655.617919921875	1804.7242431640625	84.09810638427734	77.88524627685547	104.81571197509766	0.377220044713247	69031.0
ht-QQ74-24	SHAPES_DATA	3182.0	3217.5	0.988966588966589	223.9655101299286	62	71	489	2042.708673790069	1788.7850408548084	26	True	2042.6953125	1788.778564453125	68.954833984375	57.399322509765625	163.8875732421875	0.5541465526226306	69031.0
ht-QQ74-24	SHAPES_DATA	4634.0	4752.5	0.9750657548658601	286.59292674064636	81	78	564	1471.618687958567	1766.1148036253776	24	True	1471.627197265625	1766.1632080078125	78.41654968261719	74.31324768066406	135.5277862548828	0.3192426442332202	69031.0
ht-QQ74-24	SHAPES_DATA	5204.0	5297.0	0.9824428922031339	298.83556735515594	82	85	594	688.6118370484243	1746.825710991545	31	True	688.6303100585938	1746.8028564453125	83.06765747070312	78.38675689697266	8.325425148010254	0.3309464345946452	69031.0
ht-QQ74-24	SHAPES_DATA	3061.0	3094.0	0.9893341952165482	221.23758828639984	63	66	467	3086.840901666122	1723.1149950996407	24	True	3086.861328125	1723.232666015625	63.44266128540039	60.35225296020508	166.23013305664062	0.3083031356202854	69031.0
