genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-34	SHAPES_DATA	3323.0	3366.5	0.9870785682459527	233.86500489711761	62	73	502	1963.2428528438159	2479.048751128498	28	True	1963.18017578125	2479.12255859375	70.01110076904297	59.222164154052734	179.1929168701172	0.5333466517134784	68370.0
ht-QQ74-34	SHAPES_DATA	4284.0	4446.5	0.9634544023389182	286.634556889534	80	76	563	3595.6652661064427	2463.6507936507937	24	True	3595.725830078125	2463.983642578125	76.77661895751953	71.07859802246094	131.93116760253906	0.378051846617062	68370.0
ht-QQ74-34	SHAPES_DATA	4563.0	5201.5	0.8772469479957704	331.7056245803833	95	81	698	1515.7994740302433	2455.7595879903574	27	True	1516.4202880859375	2455.860595703125	104.53316497802734	59.70135498046875	121.1297836303711	0.8208640941546	68370.0
ht-QQ74-34	SHAPES_DATA	4497.0	4570.5	0.9839186084673449	275.4213538169861	79	76	548	2472.8174338447852	2436.919501890149	25	True	2472.9072265625	2437.03515625	78.778076171875	71.75914764404297	119.76937103271484	0.41262163023056597	68370.0
ht-QQ74-34	SHAPES_DATA	4742.0	4860.5	0.9756197922024483	283.66399443149567	86	79	600	3904.862083509068	2398.013918177984	29	True	3904.872802734375	2398.190185546875	84.43389892578125	70.69676971435547	122.45386505126953	0.5467389061418939	68370.0
ht-QQ74-34	SHAPES_DATA	3526.0	3565.5	0.9889216098723882	247.90663504600525	74	69	508	3032.4024390243903	2377.6437889960293	26	True	3032.3935546875	2377.78857421875	69.29214477539062	64.06321716308594	108.11731719970703	0.3810899992301378	68370.0
ht-QQ74-34	SHAPES_DATA	3003.0	3030.5	0.9909255898366606	224.45079135894775	62	63	487	952.4305694305694	2307.2664002664	23	True	952.47216796875	2307.269775390625	64.19168853759766	58.254173278808594	43.39442825317383	0.4200448126196144	68370.0
ht-QQ74-34	SHAPES_DATA	4116.0	4192.0	0.9818702290076335	268.97770273685455	73	82	591	2826.7327502429544	2221.8255587949466	28	True	2826.8115234375	2222.093994140625	77.82730865478516	66.83557891845703	151.93264770507812	0.5123651392713277	68370.0
ht-QQ74-34	SHAPES_DATA	4039.0	4119.0	0.9805778101480942	269.90663504600525	77	74	536	536.2765536023768	2212.3208715028472	26	True	536.2753295898438	2212.349853515625	74.7081069946289	67.57099151611328	40.19938659667969	0.42654433868855324	68370.0
ht-QQ74-34	SHAPES_DATA	4144.0	4214.0	0.9833887043189369	271.3208485841751	77	80	583	3139.200048262548	2194.742036679537	25	True	3139.26611328125	2194.996337890625	81.97771453857422	64.01012420654297	137.66659545898438	0.6247517073078597	68370.0
ht-QQ74-34	SHAPES_DATA	3125.0	3192.0	0.9790100250626567	229.37972366809845	65	67	460	2050.62592	2173.68992	27	True	2050.598876953125	2173.66796875	63.47806167602539	61.61735153198242	38.90993118286133	0.2403457232785985	68370.0
ht-QQ74-34	SHAPES_DATA	4941.0	5080.0	0.9726377952755906	302.19090580940247	85	86	609	3467.1971260878363	2178.0220603116777	26	True	3467.263427734375	2178.151611328125	81.20551300048828	76.77308654785156	149.27487182617188	0.32586249960588387	68370.0
ht-QQ74-34	SHAPES_DATA	4093.0	4138.5	0.9890056783858886	268.83556735515594	72	80	568	1700.8763742975812	2131.0816027363794	31	True	1700.9969482421875	2131.236083984375	74.88442993164062	68.6098861694336	170.7646484375	0.40069774437338684	68370.0
ht-QQ74-34	SHAPES_DATA	4600.0	4706.0	0.9774755631109222	283.4213538169861	83	81	569	2363.3923913043477	2118.8821739130435	24	True	2363.632568359375	2118.986328125	78.73577117919922	74.19871520996094	114.89810943603516	0.3345551327996519	68370.0
ht-QQ74-34	SHAPES_DATA	3082.0	3146.0	0.9796567069294342	233.722869515419	61	68	474	1232.4636599610642	1987.940622972096	22	True	1232.5235595703125	1988.0499267578125	66.97785949707031	57.448089599609375	167.40582275390625	0.5141210954206817	68370.0
ht-QQ74-34	SHAPES_DATA	1625.0	1699.0	0.9564449676280165	183.5807341337204	51	53	377	2350.6535384615386	1942.48	19	True	2350.275634765625	1942.5833740234375	57.54936599731445	35.737876892089844	45.38028335571289	0.7838144102223036	68370.0
ht-QQ74-34	SHAPES_DATA	4441.0	4553.5	0.975293730097727	286.97770273685455	83	77	585	2817.074532762891	1912.7748254897544	27	True	2817.076416015625	1912.805908203125	77.38884735107422	72.43446350097656	86.26744079589844	0.35205145411353284	68370.0
ht-QQ74-34	SHAPES_DATA	4247.0	4315.5	0.9841269841269841	275.3208485841751	79	75	581	3715.1031316223216	1831.7793736755357	27	True	3715.1259765625	1831.807373046875	76.53760528564453	69.54393005371094	121.52092742919922	0.4176144553452757	68370.0
ht-QQ74-34	SHAPES_DATA	855.0	857.0	0.9976662777129521	113.39696860313416	33	38	258	3141.073684210526	1778.5157894736842	20	True	3140.858642578125	1778.5391845703125	35.29200744628906	30.469816207885742	178.39273071289062	0.5045831884495396	68370.0
ht-QQ74-34	SHAPES_DATA	4074.0	4141.5	0.9837015574067367	273.66399443149567	73	78	549	1961.656357388316	1798.8406971035838	28	True	1961.595458984375	1798.8487548828125	74.7575454711914	68.08639526367188	150.6717071533203	0.4129298110268534	68370.0
ht-QQ74-34	SHAPES_DATA	3922.0	3989.0	0.9832038104788168	262.2497808933258	70	79	548	2330.7980622131568	1681.3498215196328	28	True	2330.856689453125	1681.458251953125	76.66027069091797	64.26396179199219	155.98150634765625	0.5452161171244813	68370.0
ht-QQ74-34	SHAPES_DATA	3066.0	3159.5	0.970406709922456	251.9655101299286	59	71	523	1715.3881278538813	1676.506523157208	25	True	1715.374267578125	1676.774169921875	68.23658752441406	56.462181091308594	2.3011956214904785	0.5615433570813961	68370.0
ht-QQ74-34	SHAPES_DATA	4095.0	4166.0	0.9829572731637062	270.9360725879669	67	83	578	861.7338217338217	1680.385347985348	28	True	861.6992797851562	1680.3553466796875	79.9718017578125	64.14006042480469	178.6656951904297	0.5972791122205315	68370.0
ht-QQ74-34	SHAPES_DATA	3848.0	3963.0	0.9709815796114055	258.4924215078354	79	75	544	3228.9326923076924	1667.2091995841995	25	True	3229.078369140625	1667.3271484375	71.56094360351562	67.85494232177734	116.82756042480469	0.3176382944800052	68370.0
ht-QQ74-34	SHAPES_DATA	3476.0	3513.0	0.9894676914318247	236.93607258796692	65	76	543	2465.5952243958573	1536.3302646720367	31	True	2465.5234375	1536.33544921875	73.31012725830078	59.16078567504883	160.81793212890625	0.5905605153319843	68370.0
ht-QQ74-34	SHAPES_DATA	3909.0	3935.5	0.993266421039258	245.62236428260803	74	71	554	1747.7930416986442	1515.2998209260682	29	True	1747.7774658203125	1515.3111572265625	75.07585906982422	65.1615982055664	124.06966400146484	0.4966630771082358	68370.0
ht-QQ74-34	SHAPES_DATA	6246.0	6931.5	0.9011036572170525	397.6883796453476	77	125	873	3044.3975344220303	1474.0635606788344	24	True	3044.6962890625	1472.584716796875	125.1708755493164	67.73186492919922	2.65081524848938	0.8409484685377953	68370.0
ht-QQ74-34	SHAPES_DATA	1313.0	1339.0	0.9805825242718447	161.33809351921082	46	43	353	2379.3869002284846	1388.3693830921554	19	True	2379.551513671875	1388.399169921875	49.38262939453125	33.26728439331055	130.89877319335938	0.7390380445662074	68370.0
ht-QQ74-34	SHAPES_DATA	4427.0	4464.0	0.9917114695340502	266.4924215078354	77	78	539	1218.277614637452	1382.10413372487	28	True	1218.284912109375	1382.0626220703125	75.02059173583984	73.76025390625	139.19918823242188	0.18253094911207288	68370.0
ht-QQ74-34	SHAPES_DATA	3921.0	3985.5	0.9838163342115167	262.2497808933258	72	76	531	2127.7115531752106	1373.6783983677633	29	True	2127.698486328125	1373.75830078125	74.11801147460938	66.44274139404297	144.6526336669922	0.4431544468057874	68370.0
ht-QQ74-34	SHAPES_DATA	4640.0	4705.0	0.9861849096705633	275.90663504600525	85	75	604	801.060775862069	1370.2558189655172	27	True	801.0646362304688	1370.295654296875	82.79332733154297	70.08202362060547	118.45578002929688	0.5324372659674523	68370.0
ht-QQ74-34	SHAPES_DATA	3221.0	3233.5	0.9961342198855729	226.89444243907928	60	71	474	1497.531822415399	1321.2170133498914	27	True	1497.44970703125	1321.2840576171875	69.11186981201172	58.333351135253906	156.53424072265625	0.5362763856174318	68370.0
ht-QQ74-34	SHAPES_DATA	3724.0	3889.5	0.9574495436431418	288.29141104221344	75	75	542	3550.7419441460793	1297.7572502685284	22	True	3550.660400390625	1297.93310546875	78.05603790283203	60.45574951171875	133.82427978515625	0.6325527613785134	68370.0
ht-QQ74-34	SHAPES_DATA	5048.0	5272.0	0.9575113808801214	312.83556735515594	93	79	618	3919.2676307448496	1240.1731378763866	25	True	3919.2265625	1240.1773681640625	85.46697235107422	75.19559478759766	80.69903564453125	0.475306089501165	68370.0
ht-QQ74-34	SHAPES_DATA	3489.0	3580.0	0.9745810055865922	260.83556735515594	74	68	553	666.3447979363715	1140.6179421037546	25	True	666.4588623046875	1140.6337890625	73.08394622802734	59.471519470214844	126.42919158935547	0.581225431426604	68370.0
ht-QQ74-34	SHAPES_DATA	3508.0	3568.5	0.9830460978001961	244.93607258796692	68	70	481	986.3617445838084	1124.7921892816419	29	True	986.363525390625	1124.7930908203125	69.0526123046875	63.18252182006836	149.5392608642578	0.4034741497211494	68370.0
ht-QQ74-34	SHAPES_DATA	3133.0	3204.5	0.9776876267748479	239.76449966430664	63	71	498	3142.4944142993936	1113.8515799553145	25	True	3142.59033203125	1113.8690185546875	66.6310806274414	58.790199279785156	8.453849792480469	0.4706425607995496	68370.0
ht-QQ74-34	SHAPES_DATA	3504.0	3559.5	0.9844079224610198	249.86500489711761	65	73	506	1496.4643264840183	1107.4055365296804	27	True	1496.3719482421875	1107.4322509765625	70.19705963134766	62.186832427978516	0.9829506278038025	0.46389647110006277	68370.0
ht-QQ74-34	SHAPES_DATA	4155.0	4213.5	0.9861160555357779	266.3502861261368	73	79	573	1912.946089049338	1061.1819494584838	24	True	1912.999755859375	1061.392822265625	76.65523529052734	68.2877426147461	158.00320434570312	0.454312241733922	68370.0
ht-QQ74-34	SHAPES_DATA	3762.0	3853.5	0.9762553522771507	252.00714027881622	69	75	553	2674.367091972355	1033.8003721424775	25	True	2674.245361328125	1033.8526611328125	76.31725311279297	62.10802459716797	156.95050048828125	0.5811258851348745	68370.0
ht-QQ74-34	SHAPES_DATA	4381.0	4497.0	0.9742050255726039	279.90663504600525	76	81	632	2234.7123944304954	981.3944304953206	25	True	2234.421875	981.44140625	83.6053237915039	66.49333190917969	146.6184539794922	0.6061843933173559	68370.0
ht-QQ74-34	SHAPES_DATA	4453.0	4542.0	0.9804051078819903	275.4213538169861	72	84	586	2682.4823714349877	939.2843027172693	25	True	2682.505126953125	939.2606811523438	81.44625854492188	68.457275390625	2.0955893993377686	0.5417792577219455	68370.0
ht-QQ74-34	SHAPES_DATA	6617.0	7210.5	0.9176894806185424	402.3746713399887	88	124	860	3580.3152486020854	904.6374489950128	30	True	3581.234375	904.004150390625	125.37625122070312	72.49541473388672	19.053497314453125	0.8158788651148245	68370.0
ht-QQ74-34	SHAPES_DATA	4318.0	4350.5	0.9925295942995058	263.52185904979706	70	80	557	2032.8415933302456	892.2677165354331	27	True	2032.8262939453125	892.322998046875	79.85779571533203	67.54320526123047	172.117919921875	0.5335103936080595	68370.0
ht-QQ74-34	SHAPES_DATA	4708.0	4775.5	0.9858653544131505	279.1787132024765	78	81	567	1082.4158878504672	786.750212404418	28	True	1082.41552734375	786.8106079101562	82.33100128173828	71.71174621582031	157.65533447265625	0.4912519157451066	68370.0
ht-QQ74-34	SHAPES_DATA	5249.0	5347.5	0.9815801776531089	309.8061298131943	79	92	640	2937.5662030863023	748.9723756906077	29	True	2937.46875	749.0195922851562	87.89672088623047	74.8873519897461	12.538567543029785	0.523553896579231	68370.0
ht-QQ74-34	SHAPES_DATA	6297.0	6467.5	0.9736374178585234	350.57568180561066	101	90	707	3407.426711132285	741.7945053199936	24	True	3407.44287109375	742.2154541015625	95.44459533691406	83.78720092773438	77.22879028320312	0.478913338340208	68370.0
ht-QQ74-34	SHAPES_DATA	4049.0	4088.5	0.9903387550446374	255.0365778207779	66	79	605	1426.8320572980983	714.7349962953816	27	True	1426.751708984375	714.7793579101562	80.5533218383789	62.680389404296875	161.2400360107422	0.6281119770311636	68370.0
ht-QQ74-34	SHAPES_DATA	8862.0	10777.5	0.8222686151704941	529.4284940958023	127	145	1008	1706.8466486120515	745.7984653577071	32	True	1708.7735595703125	742.8956298828125	173.23257446289062	77.14556884765625	37.47830581665039	0.8953667807198257	68370.0
ht-QQ74-34	SHAPES_DATA	3290.0	3363.5	0.9781477627471384	241.722869515419	64	67	487	2441.768389057751	566.5455927051672	26	True	2441.65478515625	566.4517822265625	66.94771575927734	61.33662796020508	157.69024658203125	0.40075098362055583	68370.0
ht-QQ74-34	SHAPES_DATA	5009.0	5066.5	0.9886509424652127	291.4629839658737	82	86	615	3293.381313635456	560.0369335196646	32	True	3293.201904296875	560.0496826171875	83.25079345703125	75.83671569824219	12.103032112121582	0.4125325562788975	68370.0
ht-QQ74-34	SHAPES_DATA	3964.0	4063.5	0.9755137196997662	270.73506212234497	78	73	524	663.7242684157417	511.39127144298686	23	True	663.7549438476562	511.48565673828125	74.35584259033203	67.23430633544922	135.7420196533203	0.4270593794945178	68370.0
ht-QQ74-34	SHAPES_DATA	4659.0	4796.0	0.9714345287739783	284.2497808933258	76	88	623	1188.039064176862	454.36724619016957	24	True	1188.2015380859375	454.5713195800781	89.30111694335938	65.85079193115234	159.54425048828125	0.6754545068940732	68370.0
ht-QQ74-34	SHAPES_DATA	4065.0	4109.0	0.989291798491117	271.90663504600525	70	77	561	2707.471094710947	413.04649446494466	32	True	2707.318603515625	413.2718200683594	80.73241424560547	63.17524719238281	31.649892807006836	0.6226173786234892	68370.0
ht-QQ74-34	SHAPES_DATA	3510.0	3550.0	0.9887323943661972	243.0365778207779	66	75	494	1534.7561253561253	308.95726495726495	23	True	1534.8485107421875	308.9985656738281	75.01644897460938	58.59577178955078	154.2740936279297	0.6243988875500689	68370.0
