genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
ht-QQ74-59	SHAPES_DATA	3459.0	3571.0	0.9686362363483618	259.1787132024765	62	74	560	1145.3729401561145	2777.8077479040185	24	True	1145.5794677734375	2778.462158203125	74.4469985961914	59.68645477294922	172.50665283203125	0.5976852508239855	71351.0
ht-QQ74-59	SHAPES_DATA	4049.0	4199.5	0.9641624002857483	280.04877042770386	70	81	585	2813.0970610027166	2753.5836008891083	24	True	2813.0048828125	2753.7529296875	80.72500610351562	63.723609924316406	157.93658447265625	0.6138904819693912	71351.0
ht-QQ74-59	SHAPES_DATA	3770.0	3808.5	0.9898910332151766	253.66399443149567	78	70	556	3395.6188328912467	2739.9806366047746	32	True	3395.680419921875	2740.179443359375	77.12259674072266	61.50339889526367	123.64004516601562	0.6033510296876635	71351.0
ht-QQ74-59	SHAPES_DATA	4079.0	4360.5	0.9354431831212017	315.5634891986847	78	77	569	3931.8418730080903	2701.8014219171364	23	True	3931.714599609375	2702.2158203125	80.5980224609375	65.67225646972656	134.16995239257812	0.579724924681789	71351.0
ht-QQ74-59	SHAPES_DATA	4335.0	4515.0	0.9601328903654485	283.4629839658737	74	82	557	1540.239907727797	2693.1960784313724	25	True	1540.3515625	2693.563720703125	79.57418060302734	69.55182647705078	165.53860473632812	0.4858356632457907	71351.0
ht-QQ74-59	SHAPES_DATA	4175.0	4340.0	0.9619815668202765	283.1787132024765	69	84	597	1792.3731736526945	2692.797125748503	29	True	1792.2867431640625	2692.8154296875	81.82669067382812	64.916015625	162.15591430664062	0.6087847249505763	71351.0
ht-QQ74-59	SHAPES_DATA	5373.0	5515.5	0.9741637204242589	333.0193328857422	85	89	648	2446.8717662386002	2647.5525777033313	27	True	2446.992431640625	2647.822021484375	90.80706787109375	75.15414428710938	138.5360565185547	0.5612823413042186	71351.0
ht-QQ74-59	SHAPES_DATA	4589.0	4747.5	0.9666140073723012	298.29141104221344	75	85	586	1990.2584441054696	2635.395293092177	23	True	1990.330322265625	2635.485595703125	80.4968032836914	72.07019805908203	167.8258514404297	0.4454284941286191	71351.0
ht-QQ74-59	SHAPES_DATA	4304.0	4493.0	0.9579345648787002	295.4629839658737	77	82	598	3250.0334572490706	2539.5808550185875	27	True	3249.96142578125	2539.964111328125	78.40056610107422	70.2476806640625	161.7372589111328	0.4440341444741603	71351.0
ht-QQ74-59	SHAPES_DATA	4480.0	4649.0	0.9636480963648096	305.9482651948929	78	83	523	590.3859375	2525.7502232142856	29	True	590.4259643554688	2526.0517578125	80.90841674804688	70.99348449707031	17.608592987060547	0.47965919862892314	71351.0
ht-QQ74-59	SHAPES_DATA	3582.0	3615.0	0.9908713692946058	245.52185904979706	68	73	527	2655.3947515354553	2502.2671691792293	26	True	2655.403564453125	2502.594970703125	70.86312103271484	63.81647491455078	148.0389404296875	0.4347322482919791	71351.0
ht-QQ74-59	SHAPES_DATA	4347.0	4658.0	0.9332331472735079	311.36247873306274	80	84	577	3527.257648953301	2477.9429491603405	26	True	3527.02685546875	2478.594482421875	81.3878173828125	69.08179473876953	154.50267028808594	0.5287177049938935	71351.0
ht-QQ74-59	SHAPES_DATA	3732.0	3849.0	0.9696024941543258	272.14927566051483	73	74	509	2116.472668810289	2466.509646302251	28	True	2116.3369140625	2466.560546875	70.07492065429688	66.98049926757812	143.7312469482422	0.29388351095246745	71351.0
ht-QQ74-59	SHAPES_DATA	3496.0	3609.5	0.9685552015514615	249.27921843528748	66	74	521	1769.8526887871853	2435.9181922196794	23	True	1769.9276123046875	2436.064453125	72.68065643310547	60.77351760864258	5.7597432136535645	0.5484675634035547	71351.0
ht-QQ74-59	SHAPES_DATA	3900.0	3985.0	0.9786700125470514	283.3208485841751	72	72	547	1390.0307692307692	2424.5323076923078	27	True	1390.166015625	2424.975341796875	73.98947143554688	67.02210998535156	27.32257652282715	0.42363480862247666	71351.0
ht-QQ74-59	SHAPES_DATA	4460.0	4586.5	0.9724190559249972	282.97770273685455	77	86	600	2928.122197309417	2410.736322869955	28	True	2928.054931640625	2410.7216796875	80.43605041503906	70.21124267578125	174.6919708251953	0.48792998052466946	71351.0
ht-QQ74-59	SHAPES_DATA	4135.0	4163.0	0.9932740811914484	255.9655101299286	72	74	542	1105.0343409915356	2391.1235792019347	28	True	1105.0283203125	2391.122802734375	74.76319885253906	68.94310760498047	13.731864929199219	0.3868253573452662	71351.0
ht-QQ74-59	SHAPES_DATA	4617.0	4734.5	0.9751821734079629	290.8771975040436	85	78	600	3938.6040719081657	2386.289148797921	24	True	3938.5380859375	2386.4462890625	80.29389190673828	72.6217269897461	117.47969055175781	0.4265818557420154	71351.0
ht-QQ74-59	SHAPES_DATA	4001.0	4088.5	0.9785985080102727	273.66399443149567	70	79	561	2386.315171207198	2338.119470132467	27	True	2386.335693359375	2338.3896484375	77.71297454833984	65.00057220458984	159.120361328125	0.5480912668894001	71351.0
ht-QQ74-59	SHAPES_DATA	6.0	2.5	2.4	9.656854152679443	2	5	8	1417.5	2291.1666666666665	4	True	1417.5	2291.0	1.0	0.0	0.0	1.0	71351.0
ht-QQ74-59	SHAPES_DATA	1068.0	1272.0	0.839622641509434	181.82337474822998	49	47	335	1398.500936329588	2297.4962546816478	17	True	1397.514404296875	2297.484619140625	48.604827880859375	31.771642684936523	45.862525939941406	0.756777492478401	71351.0
ht-QQ74-59	SHAPES_DATA	4147.0	4297.5	0.964979639325189	290.83556735515594	75	79	592	902.7446346756692	2305.802990113335	26	True	902.8445434570312	2306.379638671875	75.41432189941406	70.79450988769531	173.6738739013672	0.34462368744398825	71351.0
ht-QQ74-59	SHAPES_DATA	3106.0	3129.5	0.9924908132289503	224.89444243907928	63	67	513	1462.1918866709593	2298.314230521571	27	True	1462.1846923828125	2298.277099609375	66.9937973022461	57.75450897216797	144.2458953857422	0.5067596111015045	71351.0
ht-QQ74-59	SHAPES_DATA	4717.0	4806.5	0.9813793820867576	294.634556889534	87	76	587	414.03497986008057	2291.563069747721	27	True	414.15704345703125	2291.61328125	81.84120178222656	72.42113494873047	91.94123840332031	0.4657844082426712	71351.0
ht-QQ74-59	SHAPES_DATA	3283.0	3491.0	0.9404182182755657	265.76449966430664	67	70	477	1790.0420347243376	2251.9920804142553	24	True	1790.1434326171875	2252.56201171875	65.40950012207031	64.09923553466797	158.8480682373047	0.19915361927339303	71351.0
ht-QQ74-59	SHAPES_DATA	4081.0	4131.0	0.9878963931251513	268.97770273685455	77	77	561	3348.327615780446	2162.0668953687823	26	True	3348.380126953125	2162.207763671875	75.65240478515625	68.14551544189453	141.81954956054688	0.43429374244504076	71351.0
ht-QQ74-59	SHAPES_DATA	4210.0	4372.5	0.9628359062321327	299.8477599620819	73	80	555	654.9508313539193	2139.2878859857483	27	True	655.0125732421875	2139.27392578125	77.06856536865234	68.6814956665039	8.555807113647461	0.45366181308815423	71351.0
ht-QQ74-59	SHAPES_DATA	1127.0	1153.5	0.977026441265713	137.0538227558136	43	38	307	2352.2528837622003	2092.3726708074532	20	True	2352.3408203125	2092.431640625	42.27152633666992	33.125694274902344	105.6447525024414	0.6212141649746393	71351.0
ht-QQ74-59	SHAPES_DATA	4555.0	4718.5	0.965349157571262	299.4629839658737	81	80	607	443.8794731064764	2104.3655323819976	22	True	444.1151123046875	2104.56689453125	78.15434265136719	74.02559661865234	130.61778259277344	0.32072637322650716	71351.0
ht-QQ74-59	SHAPES_DATA	3967.0	4022.0	0.986325211337643	258.9360725879669	75	71	503	1239.3826569195867	2084.954373582052	26	True	1239.3590087890625	2084.974853515625	73.43534088134766	67.32172393798828	120.4609146118164	0.39946533494236736	71351.0
ht-QQ74-59	SHAPES_DATA	1718.0	1736.5	0.9893463864094443	176.02438521385193	44	49	370	1823.9481955762515	2020.8661233993016	19	True	1824.0164794921875	2021.1065673828125	49.202693939208984	43.55861282348633	171.16029357910156	0.46504092153003324	71351.0
ht-QQ74-59	SHAPES_DATA	3707.0	3783.5	0.9797806264041231	257.66399443149567	72	73	515	3159.186134340437	2028.7928243862962	22	True	3159.21240234375	2028.7703857421875	70.50591278076172	65.87935638427734	141.79293823242188	0.3562764558403708	71351.0
ht-QQ74-59	SHAPES_DATA	4809.0	4967.5	0.9680926019124309	298.04877042770386	84	82	617	3937.2189644416717	1984.9912663755458	25	True	3937.22705078125	1985.2501220703125	87.09062957763672	69.80342864990234	133.80157470703125	0.5979903258606386	71351.0
ht-QQ74-59	SHAPES_DATA	4359.0	4504.5	0.9676989676989677	295.90663504600525	92	66	659	977.628584537738	1965.9327827483369	23	True	977.5220947265625	1965.7757568359375	90.10861206054688	62.31084060668945	98.07926940917969	0.7223686478642015	71351.0
ht-QQ74-59	SHAPES_DATA	4350.0	4428.5	0.9822739076436716	274.3502861261368	81	73	513	1350.3335632183907	1967.4749425287357	22	True	1350.416259765625	1967.626220703125	79.25132751464844	69.08798217773438	100.97491455078125	0.4899366433527269	71351.0
ht-QQ74-59	SHAPES_DATA	4545.0	4657.5	0.9758454106280193	288.97770273685455	82	82	559	3576.4721672167216	1969.4477447744775	29	True	3576.517578125	1969.5966796875	79.59407806396484	72.11676025390625	137.7413330078125	0.42315596510366815	71351.0
ht-QQ74-59	SHAPES_DATA	2545.0	2577.0	0.9875824602250679	201.23758828639984	58	63	419	2045.667583497053	1930.584282907662	27	True	2045.6353759765625	1930.58154296875	58.328521728515625	54.85177993774414	173.80548095703125	0.3400875023729586	71351.0
ht-QQ74-59	SHAPES_DATA	4614.0	4716.5	0.978267783313898	286.83556735515594	81	78	558	2687.6601647160815	1933.8521889900303	29	True	2687.6640625	1933.833984375	77.93099212646484	73.96239471435547	119.89397430419922	0.3150487422616983	71351.0
ht-QQ74-59	SHAPES_DATA	3838.0	3959.0	0.9694367264460723	278.2497808933258	70	81	561	1544.793642522147	1930.8196977592497	24	True	1545.0572509765625	1931.0250244140625	78.04200744628906	62.558353424072266	154.66326904296875	0.5978627768063098	71351.0
ht-QQ74-59	SHAPES_DATA	1847.0	1871.5	0.9869088966069998	178.02438521385193	49	49	383	1627.7926367081755	1907.6302111532214	22	True	1627.8111572265625	1907.661865234375	49.07732009887695	46.58005142211914	170.68247985839844	0.3149278126250694	71351.0
ht-QQ74-59	SHAPES_DATA	4630.0	4805.0	0.963579604578564	291.22034335136414	80	86	623	2840.112958963283	1896.0995680345573	25	True	2840.224853515625	1896.3482666015625	81.0325698852539	72.44239807128906	151.42642211914062	0.4480846725369091	71351.0
ht-QQ74-59	SHAPES_DATA	3531.0	3549.5	0.9947879983096211	239.86500489711761	72	67	498	2393.979609175871	1885.6856414613424	34	True	2393.93115234375	1885.7130126953125	71.18693542480469	61.90113067626953	111.39315032958984	0.49383177868300654	71351.0
ht-QQ74-59	SHAPES_DATA	3842.0	3980.0	0.9653266331658291	261.4213538169861	79	75	541	3350.690005205622	1797.945861530453	29	True	3351.081298828125	1798.419921875	77.27449798583984	63.868717193603516	125.77104187011719	0.5629111713332822	71351.0
ht-QQ74-59	SHAPES_DATA	4055.0	4160.5	0.9746424708568682	264.1076455116272	78	73	555	1835.1314426633785	1761.2352651048088	22	True	1835.2169189453125	1761.205078125	74.1025161743164	68.40198516845703	111.53487396240234	0.38462631374587547	71351.0
ht-QQ74-59	SHAPES_DATA	4072.0	4130.5	0.9858370657305411	276.14927566051483	77	71	515	758.718811394892	1758.0918467583497	25	True	758.8840942382812	1758.072265625	75.82814025878906	67.19932556152344	118.05337524414062	0.46329209337602656	71351.0
ht-QQ74-59	SHAPES_DATA	3962.0	4043.0	0.9799653722483305	270.83556735515594	82	66	543	473.17945482079756	1730.876577486118	27	True	473.3414611816406	1730.97216796875	79.36922454833984	62.506404876708984	109.20033264160156	0.6162640891500304	71351.0
ht-QQ74-59	SHAPES_DATA	3631.0	3766.0	0.9641529474243229	271.0782079696655	73	74	515	2565.8694574497385	1732.1410079867806	28	True	2565.966552734375	1732.3427734375	71.56181335449219	64.50930786132812	142.93385314941406	0.4328858213951824	71351.0
ht-QQ74-59	SHAPES_DATA	3992.0	4211.0	0.9479933507480408	295.90663504600525	80	76	547	2034.6007014028055	1718.8389278557115	22	True	2035.6702880859375	1718.8800048828125	73.88024139404297	70.03959655761719	154.11509704589844	0.3182248560627638	71351.0
ht-QQ74-59	SHAPES_DATA	4492.0	4653.5	0.9652949392930052	299.22034335136414	80	84	610	1461.373107747106	1665.012021371327	25	True	1461.5814208984375	1665.1424560546875	81.3595962524414	69.9197998046875	145.21084594726562	0.5113170266218516	71351.0
ht-QQ74-59	SHAPES_DATA	4269.0	4329.5	0.9860261000115487	273.90663504600525	77	77	544	2240.976106816585	1647.320684000937	26	True	2241.009033203125	1647.4833984375	78.12100982666016	68.96754455566406	138.16744995117188	0.46969329478238175	71351.0
ht-QQ74-59	SHAPES_DATA	5148.0	5248.0	0.9809451219512195	298.14927566051483	87	86	592	3070.6355866355866	1637.177738927739	28	True	3070.629638671875	1637.2730712890625	85.07125091552734	76.1876220703125	131.53616333007812	0.44491207634991237	71351.0
ht-QQ74-59	SHAPES_DATA	2554.0	2697.5	0.9468025949953661	220.7939372062683	62	63	449	2803.6981205951447	1571.358261550509	23	True	2803.5947265625	1571.502197265625	62.397735595703125	53.10610580444336	133.1446075439453	0.5250193784076959	71351.0
ht-QQ74-59	SHAPES_DATA	5879.0	6133.0	0.9585847056905267	340.43354642391205	96	94	646	3939.400408232693	1577.231501956115	24	True	3939.404296875	1577.7794189453125	90.86295318603516	83.20049285888672	123.92327880859375	0.40193058960465033	71351.0
ht-QQ74-59	SHAPES_DATA	4937.0	5090.5	0.9698457911796484	307.4629839658737	84	82	591	2320.03018027142	1519.3494024711363	28	True	2320.108642578125	1519.3023681640625	83.51902770996094	73.98567962646484	140.4234161376953	0.46396376538867096	71351.0
ht-QQ74-59	SHAPES_DATA	5240.0	5333.0	0.9825614100881305	306.8771975040436	89	86	594	3382.1219465648855	1512.8965648854962	26	True	3382.123779296875	1513.159423828125	86.04656219482422	77.36720275878906	133.30328369140625	0.43767791341243084	71351.0
ht-QQ74-59	SHAPES_DATA	4394.0	4468.5	0.9833277386147476	278.0071402788162	77	78	563	2544.875967228038	1501.6158397815202	30	True	2544.86572265625	1501.7115478515625	78.3697738647461	70.3150863647461	133.4636688232422	0.4415797290533054	71351.0
ht-QQ74-59	SHAPES_DATA	4994.0	5160.0	0.9678294573643411	317.8061298131943	87	81	615	582.758710452543	1498.7673207849418	23	True	582.7486572265625	1498.897705078125	84.11167907714844	74.97384643554688	102.0614242553711	0.45329468896612174	71351.0
ht-QQ74-59	SHAPES_DATA	4912.0	5122.5	0.9589067837969741	304.97770273685455	91	79	633	1669.4977605863191	1467.2833876221498	25	True	1669.8875732421875	1467.387451171875	85.49359893798828	73.58989715576172	110.08468627929688	0.5090025790993059	71351.0
ht-QQ74-59	SHAPES_DATA	3998.0	4162.5	0.9604804804804805	272.83556735515594	74	79	550	1221.395447723862	1464.1140570285143	24	True	1221.660888671875	1464.232177734375	76.54736328125	66.57911682128906	165.30882263183594	0.49344544373669086	71351.0
